timestamp,BattV_Min_S1_T,VWC_1_raw_S1_T,EC_1_raw_S1_T,T_1_raw_S1_T,VWC_2_raw_S1_T,EC_2_raw_S1_T,T_2_raw_S1_T,VWC_3_raw_S1_T,EC_3_raw_S1_T,T_3_raw_S1_T,BattV_Min_S1_M,VWC_1_raw_S1_M,EC_1_raw_S1_M,T_1_raw_S1_M,VWC_2_raw_S1_M,EC_2_raw_S1_M,T_2_raw_S1_M,VWC_3_raw_S1_M,EC_3_raw_S1_M,T_3_raw_S1_M,BattV_Min_S1_B,VWC_1_raw_S1_B,EC_1_raw_S1_B,T_1_raw_S1_B,VWC_2_raw_S1_B,EC_2_raw_S1_B,T_2_raw_S1_B,VWC_3_raw_S1_B,EC_3_raw_S1_B,T_3_raw_S1_B,BattV_Min_S2_T,VWC_1_raw_S2_T,EC_1_raw_S2_T,T_1_raw_S2_T,VWC_2_raw_S2_T,EC_2_raw_S2_T,T_2_raw_S2_T,VWC_3_raw_S2_T,EC_3_raw_S2_T,T_3_raw_S2_T,BattV_Min_S2_M,VWC_1_raw_S2_M,EC_1_raw_S2_M,T_1_raw_S2_M,VWC_2_raw_S2_M,EC_2_raw_S2_M,T_2_raw_S2_M,VWC_3_raw_S2_M,EC_3_raw_S2_M,T_3_raw_S2_M,BattV_Min_S2_B,VWC_1_raw_S2_B,EC_1_raw_S2_B,T_1_raw_S2_B,VWC_2_raw_S2_B,EC_2_raw_S2_B,T_2_raw_S2_B,VWC_3_raw_S2_B,EC_3_raw_S2_B,T_3_raw_S2_B,BattV_Min_S3_T,VWC_1_raw_S3_T,EC_1_raw_S3_T,T_1_raw_S3_T,VWC_2_raw_S3_T,EC_2_raw_S3_T,T_2_raw_S3_T,VWC_3_raw_S3_T,EC_3_raw_S3_T,T_3_raw_S3_T,BattV_Min_S3_M,VWC_1_raw_S3_M,EC_1_raw_S3_M,T_1_raw_S3_M,VWC_2_raw_S3_M,EC_2_raw_S3_M,T_2_raw_S3_M,VWC_3_raw_S3_M,EC_3_raw_S3_M,T_3_raw_S3_M,BattV_Min_S3_B,VWC_1_raw_S3_B,EC_1_raw_S3_B,T_1_raw_S3_B,VWC_2_raw_S3_B,EC_2_raw_S3_B,T_2_raw_S3_B,VWC_3_raw_S3_B,EC_3_raw_S3_B,T_3_raw_S3_B,BattV_Min_S4_T,VWC_1_raw_S4_T,EC_1_raw_S4_T,T_1_raw_S4_T,VWC_2_raw_S4_T,EC_2_raw_S4_T,T_2_raw_S4_T,VWC_3_raw_S4_T,EC_3_raw_S4_T,T_3_raw_S4_T,BattV_Min_S4_M,VWC_1_raw_S4_M,EC_1_raw_S4_M,T_1_raw_S4_M,VWC_2_raw_S4_M,EC_2_raw_S4_M,T_2_raw_S4_M,VWC_3_raw_S4_M,EC_3_raw_S4_M,T_3_raw_S4_M,BattV_Min_S4_B,VWC_1_raw_S4_B,EC_1_raw_S4_B,T_1_raw_S4_B,VWC_2_raw_S4_B,EC_2_raw_S4_B,T_2_raw_S4_B,VWC_3_raw_S4_B,EC_3_raw_S4_B,T_3_raw_S4_B,temp_air_degF,rh_%,dewpoint_degF,vapor_pressure_psi,solar_rad_Wm2,precip_in,wind_speed_mph,wind_dir_degN,soil_temp_2in_degF,soil_temp_6in_degF,SWC_1_raw_S1_T,SWC_1_raw_S1_M,SWC_1_raw_S1_B,SWC_1_raw_S2_T,SWC_1_raw_S2_M,SWC_1_raw_S2_B,SWC_1_raw_S3_T,SWC_1_raw_S3_M,SWC_1_raw_S3_B,SWC_1_raw_S4_T,SWC_1_raw_S4_M,SWC_1_raw_S4_B,VWC_1_ratio_S1_S2_T,VWC_2_ratio_S1_S2_T,VWC_3_ratio_S1_S2_T,VWC_1_ratio_S1_S2_M,VWC_2_ratio_S1_S2_M,VWC_3_ratio_S1_S2_M,VWC_1_ratio_S1_S2_B,VWC_2_ratio_S1_S2_B,VWC_3_ratio_S1_S2_B,VWC_1_ratio_S3_S4_T,VWC_2_ratio_S3_S4_T,VWC_3_ratio_S3_S4_T,VWC_1_ratio_S3_S4_M,VWC_2_ratio_S3_S4_M,VWC_3_ratio_S3_S4_M,VWC_1_ratio_S3_S4_B,VWC_2_ratio_S3_S4_B,VWC_3_ratio_S3_S4_B,T_1_ratio_S1_S2_T,T_2_ratio_S1_S2_T,T_3_ratio_S1_S2_T,T_1_ratio_S1_S2_M,T_2_ratio_S1_S2_M,T_3_ratio_S1_S2_M,T_1_ratio_S1_S2_B,T_2_ratio_S1_S2_B,T_3_ratio_S1_S2_B,T_1_ratio_S3_S4_T,T_2_ratio_S3_S4_T,T_3_ratio_S3_S4_T,T_1_ratio_S3_S4_M,T_2_ratio_S3_S4_M,T_3_ratio_S3_S4_M,T_1_ratio_S3_S4_B,T_2_ratio_S3_S4_B,T_3_ratio_S3_S4_B,EC_1_ratio_S1_S2_T,EC_2_ratio_S1_S2_T,EC_3_ratio_S1_S2_T,EC_1_ratio_S1_S2_M,EC_2_ratio_S1_S2_M,EC_3_ratio_S1_S2_M,EC_1_ratio_S1_S2_B,EC_2_ratio_S1_S2_B,EC_3_ratio_S1_S2_B,EC_1_ratio_S3_S4_T,EC_2_ratio_S3_S4_T,EC_3_ratio_S3_S4_T,EC_1_ratio_S3_S4_M,EC_2_ratio_S3_S4_M,EC_3_ratio_S3_S4_M,EC_1_ratio_S3_S4_B,EC_2_ratio_S3_S4_B,EC_3_ratio_S3_S4_B,SWC_1_ratio_S1_S2_T,SWC_1_ratio_S1_S2_M,SWC_1_ratio_S1_S2_B,SWC_1_ratio_S3_S4_T,SWC_1_ratio_S3_S4_M,SWC_1_ratio_S3_S4_B
2024-08-02,13.2240,0.2497,0.4235,23.9221,0.2283,0.3867,23.6857,0.3028,0.4701,23.1043,13.1023,0.1697,0.2432,24.7967,0.2259,0.4109,23.9904,0.3392,0.9013,23.3767,13.1269,0.3377,2.1677,26.9976,0.3006,2.4303,26.0495,0.3835,2.4929,25.2146,13.1487,0.1126,0.1782,24.7364,0.2023,0.3659,23.9151,0.2445,0.4463,23.2767,13.1599,0.1529,0.2516,23.6370,0.1900,0.3105,23.2621,0.2724,0.3996,22.8447,13.0333,0.1146,0.1876,26.0483,0.1278,0.3104,24.9310,0.1872,0.2639,24.1423,13.1141,0.2501,0.3994,25.7906,0.3024,0.5364,24.3774,0.3870,0.5491,23.6046,13.0452,0.2253,0.3097,23.8972,0.2328,0.3749,23.3106,0.2700,0.2996,22.8643,13.1114,0.2299,0.3599,25.6155,0.2546,0.4527,24.5929,0.1542,0.2004,23.7891,13.1896,0.1974,0.3037,24.2500,0.2714,0.4871,23.9550,0.3014,0.3852,23.3230,13.1246,0.2187,0.2822,25.1486,0.2095,0.4072,23.9915,0.2470,0.4467,23.3896,12.1941,0.2840,1.2222,26.7717,0.3449,1.7468,25.4661,,,,77.9197,0.3358,43.6224,0.1421,303.3958,0.0000,1.7886,127.3681,70.8559,70.9544,0.2709,0.2685,0.3513,0.2010,0.2219,0.1542,0.3316,0.2495,0.1982,0.2679,0.2306,,2.2177,1.1283,1.2387,1.1096,1.1887,1.2452,2.9457,2.3556,2.0493,1.2670,1.1145,1.2842,1.0301,1.1112,1.0930,0.8107,0.7382,,0.9730,0.9907,0.9926,1.0496,1.0313,1.0233,1.0374,1.0449,1.0444,1.0618,1.0177,1.0121,0.9541,0.9719,0.9776,0.9604,0.9660,,2.3820,1.0567,1.0532,0.9671,1.3230,2.2556,11.5581,7.8396,9.4468,1.3146,1.1014,1.4254,1.0982,0.9207,0.6708,0.2947,0.2592,,1.3479,1.2098,2.2791,1.2380,1.0822,
2024-08-03,13.2224,0.2371,0.3960,24.4790,0.2153,0.3602,24.1160,0.2919,0.4479,23.3989,13.1011,0.1598,0.2184,25.3363,0.2131,0.3776,24.3873,0.3346,0.9062,23.6677,13.1285,0.3300,2.0783,27.6938,0.2857,2.3704,26.5921,0.3809,2.4793,25.6161,13.1409,0.1080,0.1660,25.3823,0.1937,0.3528,24.3680,0.2379,0.4442,23.6040,13.1594,0.1483,0.2465,24.2841,0.1799,0.2982,23.7303,0.2696,0.4018,23.1832,13.0291,0.1118,0.1785,26.7057,0.1147,0.2826,25.4553,0.1781,0.2616,24.5502,13.1134,0.2245,0.3577,26.6926,0.2977,0.5342,25.0460,0.3846,0.5514,24.0788,13.0489,0.2158,0.3051,24.5931,0.2291,0.3764,23.8522,0.2703,0.3075,23.2766,13.1099,0.2177,0.3511,26.4753,0.2488,0.4521,25.2767,0.1523,0.2021,24.2878,13.1879,0.1800,0.2846,25.0491,0.2621,0.4812,24.6353,0.2993,0.3885,23.8309,13.1220,0.2068,0.2704,25.9319,0.2047,0.4035,24.5859,0.2481,0.4566,23.8236,12.1890,0.2784,1.1945,27.6561,0.3472,1.7783,26.1670,,,,79.3189,0.3707,47.7491,0.1651,302.5549,0.0000,1.6470,134.2441,72.1973,72.1339,0.2591,0.2606,0.3444,0.1943,0.2169,0.1457,0.3229,0.2463,0.1928,0.2601,0.2269,,2.1972,1.1117,1.2273,1.0777,1.1844,1.2411,2.9523,2.4914,2.1392,1.2475,1.1363,1.2852,1.0437,1.1192,1.0892,0.7832,0.7167,,0.9698,0.9899,0.9913,1.0437,1.0277,1.0209,1.0378,1.0447,1.0434,1.0642,1.0167,1.0104,0.9517,0.9704,0.9771,0.9605,0.9662,,2.3925,1.0208,1.0082,0.8863,1.2652,2.2555,11.6459,8.3963,9.4794,1.2569,1.1102,1.4194,1.1291,0.9329,0.6734,0.2941,0.2543,,1.3330,1.2014,2.3644,1.2412,1.0856,
2024-08-04,13.2555,0.2275,0.3683,24.9161,0.2049,0.3382,24.5503,0.2808,0.4250,23.7520,13.1419,0.1534,0.2010,25.7291,0.1986,0.3351,24.8038,0.3300,0.9092,24.0107,13.1705,0.3209,1.9789,27.9691,0.2733,2.3074,27.0697,0.3757,2.4625,26.0661,13.1798,0.1050,0.1571,25.7278,0.1875,0.3442,24.8292,0.2321,0.4446,23.9935,13.1974,0.1446,0.2409,24.6901,0.1709,0.2853,24.1812,0.2667,0.4046,23.5666,13.0646,0.1094,0.1708,26.9060,0.1056,0.2614,25.8969,0.1686,0.2596,24.9784,13.1533,0.2007,0.3142,26.9835,0.2918,0.5272,25.6256,0.3826,0.5529,24.5744,13.0838,0.2056,0.2971,25.1242,0.2252,0.3765,24.3783,0.2705,0.3153,23.7321,13.1489,0.2039,0.3362,26.8985,0.2423,0.4484,25.8445,0.1507,0.2039,24.8014,13.2169,0.1624,0.2605,25.5896,0.2516,0.4711,25.2259,0.2975,0.3914,24.3603,13.1519,0.1944,0.2552,26.2436,0.1997,0.3993,25.1148,0.2485,0.4654,24.3030,12.1806,0.2717,1.1238,27.8624,0.3483,1.7981,26.7437,,,,78.7028,0.4337,53.5859,0.2041,202.5303,0.0000,2.2862,154.8899,72.7607,72.7246,0.2485,0.2530,0.3364,0.1892,0.2122,0.1381,0.3144,0.2430,0.1869,0.2523,0.2228,,2.1668,1.0927,1.2100,1.0611,1.1621,1.2374,2.9335,2.5880,2.2291,1.2359,1.1598,1.2860,1.0575,1.1275,1.0889,0.7508,0.6959,,0.9707,0.9889,0.9899,1.0422,1.0258,1.0188,1.0399,1.0453,1.0436,1.0540,1.0158,1.0088,0.9587,0.9708,0.9765,0.9667,0.9665,,2.3461,0.9825,0.9557,0.8342,1.1736,2.2471,11.5893,8.8320,9.4880,1.2058,1.1192,1.4126,1.1647,0.9430,0.6774,0.2991,0.2494,,1.3136,1.1922,2.4371,1.2464,1.0907,
2024-08-05,13.2310,0.2201,0.3461,24.9488,0.1962,0.3189,24.5890,0.2693,0.3984,23.8890,13.1225,0.1489,0.1857,25.6826,0.1864,0.2949,24.7911,0.3241,0.9041,24.1064,13.1395,0.3129,1.8862,27.9538,0.2624,2.2260,26.9190,0.3677,2.4168,26.0458,13.1643,0.1021,0.1491,25.9350,0.1827,0.3356,24.8384,0.2266,0.4434,24.0906,13.1710,0.1418,0.2351,24.7938,0.1626,0.2719,24.2427,0.2628,0.4025,23.7020,13.0420,0.1077,0.1652,27.0610,0.0992,0.2440,25.8312,0.1581,0.2535,24.9839,13.1261,0.1842,0.2840,27.2046,0.2841,0.5109,25.6252,0.3794,0.5488,24.7147,12.6776,0.1944,0.2888,25.1569,0.2208,0.3714,24.4482,0.2705,0.3203,23.8647,13.1240,0.1896,0.3172,26.9962,0.2342,0.4370,25.8396,0.1491,0.2033,24.8908,13.2009,0.1467,0.2373,25.6581,0.2404,0.4526,25.2625,0.2952,0.3900,24.4962,13.1255,0.1824,0.2408,26.3999,0.1940,0.3909,25.1355,0.2476,0.4692,24.4203,12.1754,0.2654,1.0394,28.1196,0.3466,1.7850,26.7003,,,,81.6759,0.4058,52.8527,0.1990,298.1441,0.0000,5.4828,166.1476,73.1229,73.0669,0.2387,0.2459,0.3277,0.1845,0.2075,0.1308,0.3068,0.2390,0.1805,0.2444,0.2179,,2.1578,1.0740,1.1885,1.0498,1.1462,1.2331,2.9056,2.6456,2.3285,1.2572,1.1823,1.2853,1.0655,1.1379,1.0927,0.7152,0.6758,,0.9663,0.9902,0.9917,1.0360,1.0226,1.0171,1.0337,1.0421,1.0425,1.0589,1.0144,1.0089,0.9562,0.9729,0.9773,0.9632,0.9680,,2.3260,0.9501,0.8983,0.7904,1.0837,2.2462,11.4232,9.1285,9.5385,1.1971,1.1288,1.4073,1.1998,0.9501,0.6825,0.3052,0.2448,,1.2939,1.1848,2.5071,1.2556,1.0971,
2024-08-06,13.2274,0.2123,0.3282,25.4080,0.1874,0.3011,24.9516,0.2538,0.3638,24.1249,13.1095,0.1453,0.1705,26.3750,0.1767,0.2596,25.2498,0.3135,0.8903,24.3909,13.1353,0.3051,1.8150,28.8714,0.2510,2.1681,27.6131,0.3596,2.3837,26.4808,13.1468,0.1002,0.1439,26.6293,0.1782,0.3307,25.3125,0.2184,0.4417,24.4104,13.1642,0.1386,0.2302,25.3232,0.1538,0.2591,24.6367,0.2552,0.3957,23.9761,13.0380,0.1063,0.1616,27.8727,0.0933,0.2299,26.4576,0.1434,0.2448,25.4011,13.1184,0.1717,0.2625,28.0201,0.2741,0.4949,26.1933,0.3752,0.5455,25.0813,12.0207,0.1797,0.2759,25.7066,0.2141,0.3647,24.8752,0.2701,0.3273,24.1969,13.1136,0.1699,0.2899,27.7718,0.2218,0.4256,26.4630,0.1469,0.2040,25.3232,13.1875,0.1311,0.2119,26.3873,0.2254,0.4284,25.8655,0.2922,0.3898,24.9161,13.1205,0.1676,0.2252,27.1012,0.1854,0.3820,25.6611,0.2442,0.4728,24.7980,12.1711,0.2526,0.9347,28.9735,0.3459,1.7918,27.3915,,,,81.9696,0.3907,52.3829,0.1955,295.5996,0.0000,4.1012,135.6559,74.9937,74.8089,0.2268,0.2372,0.3188,0.1788,0.2007,0.1216,0.2991,0.2335,0.1714,0.2352,0.2103,,2.1205,1.0512,1.1625,1.0484,1.1489,1.2282,2.8708,2.6890,2.5115,1.3106,1.2168,1.2843,1.0723,1.1550,1.1065,0.6728,0.6411,,0.9578,0.9859,0.9883,1.0417,1.0249,1.0173,1.0365,1.0437,1.0425,1.0607,1.0127,1.0066,0.9514,0.9696,0.9758,0.9614,0.9663,,2.2851,0.9105,0.8234,0.7409,1.0014,2.2502,11.2365,9.4328,9.7437,1.2395,1.1555,1.3993,1.2256,0.9547,0.6924,0.3101,0.2376,,1.2687,1.1819,2.6231,1.2717,1.1104,
2024-08-07,13.2437,0.2069,0.3153,25.6697,0.1813,0.2890,25.2621,0.2400,0.3341,24.4140,13.1289,0.1425,0.1570,26.6171,0.1708,0.2381,25.5975,0.3021,0.8743,24.7118,13.1567,0.2962,1.7198,28.9162,0.2439,2.1063,27.9400,0.3515,2.3447,26.8690,13.1728,0.0988,0.1397,26.7031,0.1752,0.3275,25.6294,0.2128,0.4447,24.7334,13.1848,0.1364,0.2252,25.4856,0.1474,0.2502,24.9354,0.2483,0.3887,24.2734,13.0558,0.1046,0.1564,27.9055,0.0896,0.2203,26.7747,0.1287,0.2346,25.7514,13.1378,0.1649,0.2482,28.0745,0.2633,0.4758,26.5841,0.3705,0.5415,25.4702,12.0370,0.1652,0.2594,25.9967,0.2076,0.3572,25.2247,0.2700,0.3344,24.5391,13.1333,0.1523,0.2542,27.9463,0.2081,0.4077,26.8361,0.1455,0.2043,25.7216,13.2055,0.1213,0.1899,26.6964,0.2105,0.4005,26.2698,0.2888,0.3890,25.3259,13.1445,0.1534,0.2081,27.1415,0.1759,0.3701,25.9800,0.2401,0.4761,25.1459,12.1621,0.2347,0.8197,28.8816,0.3441,1.7869,27.7420,,,,80.3995,0.3946,52.6859,0.1978,224.9928,0.0000,4.5321,144.7007,73.7886,73.9849,0.2170,0.2294,0.3108,0.1749,0.1951,0.1129,0.2923,0.2282,0.1628,0.2273,0.2024,,2.0937,1.0349,1.1282,1.0447,1.1586,1.2168,2.8325,2.7235,2.7359,1.3599,1.2511,1.2832,1.0772,1.1805,1.1245,0.6488,0.6046,,0.9630,0.9858,0.9871,1.0444,1.0266,1.0181,1.0367,1.0435,1.0434,1.0511,1.0120,1.0057,0.9592,0.9710,0.9759,0.9689,0.9674,,2.2582,0.8826,0.7514,0.6973,0.9513,2.2492,11.0012,9.5597,10.0015,1.3076,1.1883,1.3920,1.2465,0.9650,0.7023,0.3100,0.2281,,1.2411,1.1757,2.7545,1.2859,1.1277,
2024-08-08,13.2597,0.2023,0.3032,25.4072,0.1763,0.2782,25.1466,0.2286,0.3091,24.4690,13.1490,0.1395,0.1462,26.2164,0.1665,0.2231,25.4486,0.2908,0.8507,24.7388,13.1739,0.2880,1.6206,28.3004,0.2395,2.0302,27.5615,0.3405,2.2856,26.7516,13.1888,0.0964,0.1333,26.2174,0.1725,0.3214,25.4148,0.2087,0.4468,24.7282,13.1969,0.1340,0.2185,25.1369,0.1429,0.2425,24.8046,0.2416,0.3792,24.2953,13.0522,0.1026,0.1500,27.4326,0.0865,0.2112,26.4858,0.1138,0.2187,25.6460,13.1550,0.1602,0.2357,27.5390,0.2515,0.4511,26.3794,0.3651,0.5324,25.4978,12.2135,0.1534,0.2414,25.6865,0.2011,0.3445,25.0942,0.2699,0.3384,24.5350,13.1486,0.1393,0.2207,27.5636,0.1934,0.3792,26.6152,0.1441,0.2024,25.6823,13.2251,0.1152,0.1718,26.3304,0.1958,0.3648,26.0736,0.2849,0.3836,25.3317,13.1512,0.1408,0.1912,26.6948,0.1661,0.3504,25.7538,0.2375,0.4765,25.1115,12.1525,0.2181,0.7191,28.4015,0.3407,1.7572,27.4403,,,,76.4007,0.4351,50.7899,0.1842,244.8101,0.0000,4.1839,168.9917,72.2663,72.4694,0.2090,0.2219,0.3021,0.1716,0.1900,0.1042,0.2855,0.2236,0.1552,0.2202,0.1955,,2.0999,1.0218,1.0958,1.0412,1.1656,1.2039,2.8061,2.7680,3.0008,1.3907,1.2848,1.2817,1.0895,1.2110,1.1366,0.6387,0.5677,,0.9721,0.9896,0.9895,1.0431,1.0260,1.0183,1.0323,1.0406,1.0431,1.0451,1.0117,1.0066,0.9645,0.9745,0.9770,0.9729,0.9701,,2.2784,0.8654,0.6917,0.6690,0.9197,2.2436,10.8064,9.6133,10.4722,1.3725,1.2371,1.3880,1.2632,0.9831,0.7103,0.3069,0.2158,,1.2180,1.1680,2.9019,1.2966,1.1439,
2024-08-09,13.2618,0.1991,0.2948,25.2696,0.1727,0.2701,25.0689,0.2191,0.2889,24.4455,13.1532,0.1375,0.1392,26.0033,0.1639,0.2142,25.3546,0.2805,0.8297,24.7098,13.1656,0.2809,1.5429,27.9038,0.2369,1.9727,27.3501,0.3336,2.2355,26.6431,13.2002,0.0944,0.1276,25.9809,0.1708,0.3171,25.3152,0.2067,0.4518,24.7016,13.2074,0.1324,0.2139,24.9822,0.1396,0.2372,24.7387,0.2362,0.3713,24.2799,13.0655,0.1010,0.1450,27.0770,0.0844,0.2048,26.3450,0.0998,0.2003,25.5747,13.1703,0.3039,0.5057,26.4208,0.3211,0.5828,26.3449,0.4121,0.6290,25.9319,11.9585,0.2804,0.4167,27.0756,0.2842,0.4550,26.7083,0.3215,0.3853,26.5486,13.1551,0.2395,0.3816,27.7874,0.2458,0.4677,27.2079,0.1930,0.2334,26.3888,13.2431,0.2784,0.4433,26.1282,0.3054,0.5303,26.2583,0.3385,0.4566,26.0096,13.1550,0.2245,0.3209,27.7460,0.2136,0.4395,27.4173,0.2636,0.5179,26.6272,12.1376,0.2441,0.8744,28.0889,0.3416,1.7758,27.3946,,,,72.9583,0.5624,55.0046,0.2147,223.2795,0.0197,4.6076,121.9330,72.0107,72.2405,0.2025,0.2156,0.2963,0.1696,0.1861,0.0963,0.3623,0.3019,0.2178,0.3152,0.2413,,2.1107,1.0108,1.0601,1.0390,1.1738,1.1873,2.7803,2.8067,3.3518,1.1810,1.1032,1.2261,1.3613,1.3755,1.2249,0.9786,0.7184,,0.9748,0.9904,0.9896,1.0409,1.0249,1.0177,1.0310,1.0382,1.0418,1.0112,1.0034,0.9973,0.9802,0.9766,0.9979,0.9903,0.9931,,2.3134,0.8518,0.6394,0.6509,0.9029,2.2347,10.6426,9.6316,11.1899,1.2227,1.1311,1.3858,1.4798,1.0705,0.7474,0.4433,0.2626,,1.1936,1.1584,3.0799,1.1772,1.2744,
2024-08-10,13.2580,0.3299,0.5640,24.8347,0.2946,0.5248,24.8259,0.2977,0.4642,24.4127,13.1430,0.2616,0.4144,25.9802,0.2464,0.4254,25.4478,0.3178,0.9581,24.8085,13.1603,0.2538,2.2293,26.9780,0.2336,2.5026,26.7869,0.3464,2.4541,26.3100,13.1820,0.3377,0.5702,24.4448,0.3395,0.6089,24.8212,0.3231,0.5255,24.6980,13.2011,0.2953,0.4872,25.1010,0.2957,0.4423,25.3039,0.3556,0.4523,25.1651,13.0812,0.2411,0.3584,26.3692,0.2132,0.4323,26.9014,0.2458,0.3480,26.8162,13.1479,0.3787,0.6302,25.0331,0.3458,0.6152,25.0339,0.4254,0.6303,25.0152,12.1039,0.3057,0.4490,26.2504,0.2911,0.4602,26.3296,0.3114,0.3459,26.1958,13.1348,0.3043,0.4766,26.2855,0.2926,0.5494,26.2578,0.2042,0.2416,26.0316,13.2253,0.3189,0.4901,25.2112,0.3480,0.5994,25.3373,0.3314,0.4197,25.2629,13.1513,0.3059,0.4051,26.5109,0.2526,0.5110,26.2975,0.2861,0.5345,25.9434,12.1196,0.3340,1.3656,26.7175,0.3609,1.9015,26.6114,,,,75.1731,0.5415,56.3474,0.2248,276.2309,0.0000,7.2132,129.6681,71.5282,71.6137,0.3050,0.2859,0.2951,0.3308,0.3255,0.2365,0.3938,0.3049,0.2513,0.3324,0.2827,,1.3330,0.8995,0.9382,0.9255,0.9232,0.9460,1.6845,1.7305,2.2015,1.1876,0.9938,1.2839,0.9992,1.1523,1.0882,0.9112,0.8107,,1.0168,1.0003,0.9885,1.0388,1.0101,0.9904,1.0305,1.0033,0.9877,0.9923,0.9880,0.9902,0.9916,1.0013,1.0096,0.9861,0.9868,,1.4427,0.8606,0.8798,0.7822,0.9489,2.1389,7.8847,7.0774,8.4349,1.2857,1.0262,1.5020,1.1084,0.9006,0.6469,0.3491,0.2890,,0.9781,0.9393,1.9567,1.1849,1.0783,
2024-08-11,13.2616,0.4123,0.7165,24.4171,0.3898,0.7430,24.4984,0.4095,0.7393,24.2617,13.1422,0.3681,0.6114,25.5567,0.3642,0.6404,25.5111,0.3814,1.0000,25.1797,13.1689,0.2953,2.9517,26.1544,0.1536,3.7875,26.4068,0.3538,3.0369,26.2881,13.1835,0.3309,0.5070,23.7532,0.4064,0.6426,23.8428,0.3835,0.5197,23.9851,13.2003,0.3476,0.5370,24.0958,0.3535,0.5328,24.3836,0.3745,0.4343,24.4936,13.0672,0.3278,0.4878,25.6313,0.3160,0.5900,25.8276,0.3364,0.4689,26.0432,13.1549,0.3486,0.5832,25.1941,0.3294,0.5864,24.8046,0.4138,0.6134,24.4899,11.8979,0.2796,0.4205,25.4889,0.2689,0.4293,25.2216,0.2950,0.3304,24.8922,13.1410,0.2835,0.4606,25.8475,0.2806,0.5316,25.5984,0.1876,0.2316,25.2744,13.2287,0.2911,0.4559,25.1270,0.3243,0.5743,25.0890,0.3230,0.4158,24.7326,13.1527,0.2814,0.3749,25.9065,0.2372,0.4798,25.5313,0.2793,0.5225,25.1471,12.1091,0.3233,1.3145,26.3448,0.3625,1.8989,26.1907,,,,73.5433,0.5458,54.9936,0.2144,249.4767,0.0000,4.9300,135.6014,71.9308,72.0288,0.4053,0.3738,0.2891,0.3761,0.3625,0.3291,0.3764,0.2846,0.2348,0.3153,0.2693,,1.2636,0.9617,1.0682,1.0613,1.0327,1.0187,0.9083,0.4964,1.0573,1.1979,1.0158,1.2813,0.9936,1.1338,1.0563,0.8771,0.7740,,1.0307,1.0276,1.0115,1.0614,1.0464,1.0282,1.0217,1.0225,1.0094,1.0022,0.9887,0.9902,0.9852,0.9879,0.9898,0.9830,0.9775,,1.4441,1.1648,1.4224,1.1422,1.2028,2.3023,6.0631,6.4280,6.4757,1.2791,1.0211,1.4752,1.1217,0.8947,0.6324,0.3506,0.2800,,1.0802,1.0321,0.8857,1.1937,1.0569,
2024-08-12,13.2564,0.3956,0.6885,24.1433,0.3699,0.6996,24.1736,0.3886,0.6938,23.8979,13.1392,0.3470,0.5757,24.7737,0.3534,0.6152,24.7180,0.3721,0.9526,24.4959,13.1609,0.3065,2.7997,25.2592,0.2367,3.4353,25.4592,0.3541,2.8426,25.4910,13.1756,0.2880,0.4470,23.8365,0.3618,0.5820,23.8285,0.3523,0.4984,23.7338,13.1955,0.3202,0.5002,24.2356,0.3231,0.5033,24.4752,0.3568,0.4261,24.4838,13.0836,0.2957,0.4478,25.2110,0.2892,0.5398,25.3562,0.3008,0.4686,25.3493,13.1493,0.3273,0.5394,24.6779,0.3210,0.5707,24.4393,0.4077,0.6034,24.2132,12.0402,0.2627,0.3942,24.7336,0.2581,0.4101,24.5596,0.2915,0.3307,24.2949,13.1387,0.2671,0.4379,25.1599,0.2723,0.5166,25.0564,0.1783,0.2239,24.8137,13.2257,0.2704,0.4238,24.6230,0.3094,0.5557,24.6565,0.3180,0.4142,24.3937,13.1588,0.2623,0.3476,25.1459,0.2285,0.4600,24.9556,0.2740,0.5144,24.7296,12.0994,0.3102,1.2708,25.6929,0.3606,1.8797,25.6070,,,,73.8798,0.5390,54.9142,0.2138,239.6411,0.0598,3.8151,148.9257,71.1541,71.3918,0.3857,0.3611,0.3128,0.3386,0.3392,0.2966,0.3659,0.2760,0.2240,0.3040,0.2597,,1.3740,1.0225,1.1030,1.0834,1.0938,1.0430,1.0369,0.8198,1.1774,1.2106,1.0378,1.2819,1.0013,1.1294,1.0641,0.8615,0.7551,,1.0145,1.0146,1.0069,1.0223,1.0099,1.0005,1.0020,1.0041,1.0056,1.0018,0.9912,0.9926,0.9848,0.9842,0.9824,0.9814,0.9787,,1.5408,1.2021,1.3920,1.1509,1.2223,2.2355,6.2516,6.3637,6.0664,1.2727,1.0269,1.4569,1.1344,0.8915,0.6429,0.3449,0.2748,,1.1391,1.0647,1.0552,1.2039,1.0626,
