flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,year,strip_group,location,strip,event_id,sensor_col,logger_position,depth_index,depth_inches,irrigation_start,irrigation_end,window_start,first_vwc,last_pre_start_vwc,max_pre_start_vwc,max_pre_start_time,pre_start_increase,last_minus_first,threshold,vwc_missing_fraction_pre_start_window,precip_col,precip_threshold_in,total_precip_in_pre_start_window,max_precip_in_pre_start_window,battery_col,flag_battery_low_pre_start,flag_battery_out_of_range_pre_start,flag_battery_low_event,flag_battery_out_of_range_event,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip,first_precip_time_pre_start_window,last_precip_time_pre_start_window,battery_pre_start_min_v,battery_pre_start_median_v,battery_pre_start_max_v,battery_pre_start_low_count,battery_pre_start_high_count,battery_pre_start_out_of_range_count,battery_pre_start_out_of_range_fraction,battery_event_min_v,battery_event_median_v,battery_event_max_v,battery_event_low_count,battery_event_high_count,battery_event_out_of_range_count,battery_event_out_of_range_fraction
False,False,False,False,2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_1_raw_S3_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,10.602,10.398,10.608,2025-07-26 03:00:00,0.006,-0.204,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,9.75,9.75,10.0,9.0833,53225.0,,,12.612,12.713,13.666,0.0,0.0,0.0,0.0,13.22,13.28,13.474,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_2_raw_S3_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,13.461,13.323,13.47,2025-07-26 03:15:00,0.009,-0.138,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,9.75,9.75,14.75,9.0833,53225.0,,,12.612,12.713,13.666,0.0,0.0,0.0,0.0,13.22,13.28,13.474,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,VWC_3_raw_S3_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,16.481,16.379,16.512,2025-07-26 06:30:00,0.031,-0.102,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,14.0,14.0,18.0,9.0833,53225.0,,,12.612,12.713,13.666,0.0,0.0,0.0,0.0,13.22,13.28,13.474,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_1_raw_S3_B,B,1,6,2025-08-08 13:14:00,2025-08-08 19:28:00,2025-08-08 07:14:00,20.623,19.872,20.66,2025-08-08 09:00:00,0.037,-0.751,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,7.7667,7.7667,8.0167,6.2333,38750.0,,,13.244,13.3165,13.655,0.0,0.0,0.0,0.0,13.201,13.224,13.303,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_2_raw_S3_B,B,2,12,2025-08-08 13:14:00,2025-08-08 19:28:00,2025-08-08 07:14:00,26.097,25.131,26.118,2025-08-08 08:00:00,0.021,-0.966,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,6.7667,6.7667,7.0167,6.2333,38750.0,,,13.244,13.3165,13.655,0.0,0.0,0.0,0.0,13.201,13.224,13.303,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,VWC_3_raw_S3_B,B,3,18,2025-08-08 13:14:00,2025-08-08 19:28:00,2025-08-08 07:14:00,20.581,20.352,20.675,2025-08-08 08:45:00,0.094,-0.229,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,11.2667,11.2667,15.2667,6.2333,38750.0,,,13.244,13.3165,13.655,0.0,0.0,0.0,0.0,13.201,13.224,13.303,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_1_raw_S3_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,12.183,12.027,12.183,2025-08-22 03:15:00,0.0,-0.156,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,10.8833,10.8833,18.8833,9.95,30625.0,,,12.638,12.7215,13.545,0.0,0.0,0.0,0.0,13.153,13.251,13.319,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_2_raw_S3_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,14.699,14.607,14.726,2025-08-22 07:00:00,0.027,-0.092,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,21.6333,21.6333,21.8833,9.95,30625.0,,,12.638,12.7215,13.545,0.0,0.0,0.0,0.0,13.153,13.251,13.319,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,VWC_3_raw_S3_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,15.032,14.943,15.056,2025-08-22 07:30:00,0.024,-0.089,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,10.8833,10.8833,14.8833,9.95,30625.0,,,12.638,12.7215,13.545,0.0,0.0,0.0,0.0,13.153,13.251,13.319,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_1_raw_S3_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,16.373,16.33,16.403,2025-09-20 07:45:00,0.03,-0.043,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,7.8,7.8,8.8,6.8167,86100.0,,,12.503,13.4795,13.762,0.0,0.0,0.0,0.0,13.315,13.396,13.46,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_2_raw_S3_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,22.935,22.885,22.939,2025-09-20 05:00:00,0.004,-0.05,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,11.3,11.3,25.05,6.8167,86100.0,,,12.503,13.4795,13.762,0.0,0.0,0.0,0.0,13.315,13.396,13.46,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,VWC_3_raw_S3_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,21.715,21.419,21.741,2025-09-20 06:30:00,0.026,-0.296,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,15.05,15.05,19.05,6.8167,86100.0,,,12.503,13.4795,13.762,0.0,0.0,0.0,0.0,13.315,13.396,13.46,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_1_raw_S3_B,B,1,6,2025-10-04 10:12:00,2025-10-04 17:06:00,2025-10-04 04:12:00,23.081,22.97,23.093,2025-10-04 04:30:00,0.012,-0.111,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,8.05,8.05,8.3,6.9,51800.0,,,12.635,12.7575,13.648,0.0,0.0,0.0,0.0,13.475,13.5125,13.58,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_2_raw_S3_B,B,2,12,2025-10-04 10:12:00,2025-10-04 17:06:00,2025-10-04 04:12:00,23.723,23.685,23.759,2025-10-04 09:00:00,0.036,-0.038,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,8.55,8.55,8.8,6.9,51800.0,,,12.635,12.7575,13.648,0.0,0.0,0.0,0.0,13.475,13.5125,13.58,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_3_raw_S3_B,B,3,18,2025-10-04 10:12:00,2025-10-04 17:06:00,2025-10-04 04:12:00,17.671,17.619,17.697,2025-10-04 08:30:00,0.026,-0.052,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,11.8,11.8,15.8,6.9,51800.0,,,12.635,12.7575,13.648,0.0,0.0,0.0,0.0,13.475,13.5125,13.58,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_1_raw_S4_B,B,1,6,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,17.277,16.853,17.298,2025-04-20 02:30:00,0.021,-0.424,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,8.25,8.25,11.75,22.2167,132300.0,,,12.763,12.796,14.166,0.0,0.0,0.0,0.0,12.778,13.102,13.941,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_2_raw_S4_B,B,2,12,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,25.679,25.359,25.679,2025-04-20 02:15:00,0.0,-0.32,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,14.0,14.0,14.25,22.2167,132300.0,,,12.763,12.796,14.166,0.0,0.0,0.0,0.0,12.778,13.102,13.941,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_3_raw_S4_B,B,3,18,2025-04-20 08:15:00,2025-04-21 06:28:00,2025-04-20 02:15:00,20.091,19.989,20.115,2025-04-20 02:30:00,0.024,-0.102,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,9.5,9.5,18.75,22.2167,132300.0,,,12.763,12.796,14.166,0.0,0.0,0.0,0.0,12.778,13.102,13.941,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-05-02_S3_S4_3cb33cbf,VWC_1_raw_S4_B,B,1,6,2025-05-02 19:10:02,2025-05-03 08:21:02,2025-05-02 13:10:02,21.781,21.615,21.79,2025-05-02 14:45:00,0.009,-0.166,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,12.8328,12.8328,13.0828,13.1833,76750.0,,,13.376,13.4065,13.485,0.0,0.0,0.0,0.0,12.823,12.905,13.901,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-05-02_S3_S4_3cb33cbf,VWC_2_raw_S4_B,B,2,12,2025-05-02 19:10:02,2025-05-03 08:21:02,2025-05-02 13:10:02,30.397,30.686,30.686,2025-05-02 19:00:00,0.289,0.289,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,10.0828,10.0828,21.8328,13.1833,76750.0,,,13.376,13.4065,13.485,0.0,0.0,0.0,0.0,12.823,12.905,13.901,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-05-02_S3_S4_3cb33cbf,VWC_3_raw_S4_B,B,3,18,2025-05-02 19:10:02,2025-05-03 08:21:02,2025-05-02 13:10:02,34.225,34.287,34.383,2025-05-02 18:45:00,0.158,0.062,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,10.0828,10.0828,19.8328,13.1833,76750.0,,,13.376,13.4065,13.485,0.0,0.0,0.0,0.0,12.823,12.905,13.901,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_2_raw_S4_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,40.585,40.519,40.675,2025-05-28 17:45:00,0.09,-0.066,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,9.2833,9.2833,11.0333,12.5333,64250.0,,,13.283,13.3365,13.477,0.0,0.0,0.0,0.0,12.858,12.93,13.763,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_3_raw_S4_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,2025-05-28 12:58:00,41.395,41.354,41.411,2025-05-28 13:15:00,0.016,-0.041,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,17.0333,17.0333,,12.5333,64250.0,,,13.283,13.3365,13.477,0.0,0.0,0.0,0.0,12.858,12.93,13.763,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_1_raw_S4_B,B,1,6,2025-06-13 10:49:00,2025-06-13 19:16:00,2025-06-13 04:49:00,30.614,30.13,30.658,2025-06-13 05:15:00,0.044,-0.484,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,9.1833,9.1833,13.1833,8.45,56900.0,,,12.866,13.354,13.73,0.0,0.0,0.0,0.0,13.225,13.271,13.322,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_2_raw_S4_B,B,2,12,2025-06-13 10:49:00,2025-06-13 19:16:00,2025-06-13 04:49:00,34.722,34.308,35.151,2025-06-13 07:45:00,0.429,-0.414,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,10.4333,10.4333,25.4333,8.45,56900.0,,,12.866,13.354,13.73,0.0,0.0,0.0,0.0,13.225,13.271,13.322,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_3_raw_S4_B,B,3,18,2025-06-13 10:49:00,2025-06-13 19:16:00,2025-06-13 04:49:00,36.765,36.597,36.91,2025-06-13 06:30:00,0.145,-0.168,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,16.9333,16.9333,18.9333,8.45,56900.0,,,12.866,13.354,13.73,0.0,0.0,0.0,0.0,13.225,13.271,13.322,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_1_raw_S4_B,B,1,6,2025-06-28 08:50:00,2025-06-28 16:15:00,2025-06-28 02:50:00,36.175,35.697,36.22,2025-06-28 03:15:00,0.045,-0.478,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,12.9167,12.9167,16.9167,7.4167,43550.0,,,12.839,13.048,13.783,0.0,0.0,0.0,0.0,13.228,13.311,13.392,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_2_raw_S4_B,B,2,12,2025-06-28 08:50:00,2025-06-28 16:15:00,2025-06-28 02:50:00,36.071,36.126,36.173,2025-06-28 06:30:00,0.102,0.055,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,14.4167,14.4167,18.4167,7.4167,43550.0,,,12.839,13.048,13.783,0.0,0.0,0.0,0.0,13.228,13.311,13.392,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_1_raw_S4_B,B,1,6,2025-07-11 08:30:00,2025-07-11 18:12:00,2025-07-11 02:30:00,34.401,33.773,34.401,2025-07-11 02:30:00,0.0,-0.628,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,12.5,12.5,16.5,9.7,46400.0,,,12.851,12.885,13.711,0.0,0.0,0.0,0.0,13.235,13.301,13.439,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_2_raw_S4_B,B,2,12,2025-07-11 08:30:00,2025-07-11 18:12:00,2025-07-11 02:30:00,34.976,34.901,35.035,2025-07-11 04:00:00,0.059,-0.075,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,13.5,13.5,23.5,9.7,46400.0,,,12.851,12.885,13.711,0.0,0.0,0.0,0.0,13.235,13.301,13.439,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_3_raw_S4_B,B,3,18,2025-07-11 08:30:00,2025-07-11 18:12:00,2025-07-11 02:30:00,38.07,37.919,38.146,2025-07-11 03:45:00,0.076,-0.151,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,18.5,18.5,22.5,9.7,46400.0,,,12.851,12.885,13.711,0.0,0.0,0.0,0.0,13.235,13.301,13.439,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_1_raw_S4_B,B,1,6,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,24.567,23.993,24.567,2025-07-26 02:45:00,0.0,-0.574,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,9.5,9.5,13.5,9.0833,53225.0,,,12.804,12.859,13.69,0.0,0.0,0.0,0.0,13.212,13.298,13.504,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_2_raw_S4_B,B,2,12,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,33.843,33.684,33.877,2025-07-26 03:00:00,0.034,-0.159,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,10.75,10.75,22.25,9.0833,53225.0,,,12.804,12.859,13.69,0.0,0.0,0.0,0.0,13.212,13.298,13.504,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_3_raw_S4_B,B,3,18,2025-07-26 08:45:00,2025-07-26 17:50:00,2025-07-26 02:45:00,35.789,35.74,35.795,2025-07-26 05:00:00,0.006,-0.049,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,11.5,11.5,16.75,9.0833,53225.0,,,12.804,12.859,13.69,0.0,0.0,0.0,0.0,13.212,13.298,13.504,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_1_raw_S4_B,B,1,6,2025-08-08 13:14:00,2025-08-08 19:28:00,2025-08-08 07:14:00,31.782,31.917,31.917,2025-08-08 13:00:00,0.135,0.135,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,8.7667,8.7667,12.5167,6.2333,38750.0,,,13.274,13.3135,13.696,0.0,0.0,0.0,0.0,13.244,13.257,13.314,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_2_raw_S4_B,B,2,12,2025-08-08 13:14:00,2025-08-08 19:28:00,2025-08-08 07:14:00,34.345,34.234,34.439,2025-08-08 07:30:00,0.094,-0.111,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,9.0167,9.0167,15.0167,6.2333,38750.0,,,13.274,13.3135,13.696,0.0,0.0,0.0,0.0,13.244,13.257,13.314,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_3_raw_S4_B,B,3,18,2025-08-08 13:14:00,2025-08-08 19:28:00,2025-08-08 07:14:00,37.768,37.745,37.812,2025-08-08 08:30:00,0.044,-0.023,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,8.7667,8.7667,9.0167,6.2333,38750.0,,,13.274,13.3135,13.696,0.0,0.0,0.0,0.0,13.244,13.257,13.314,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_1_raw_S4_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,21.923,21.494,21.923,2025-08-22 03:15:00,0.0,-0.429,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,23.8833,23.8833,33.3833,9.95,30625.0,,,12.88,12.8985,13.569,0.0,0.0,0.0,0.0,13.079,13.244,13.343,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_2_raw_S4_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,32.935,32.709,32.979,2025-08-22 04:00:00,0.044,-0.226,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,17.8833,17.8833,,9.95,30625.0,,,12.88,12.8985,13.569,0.0,0.0,0.0,0.0,13.079,13.244,13.343,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_3_raw_S4_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,2025-08-22 03:07:00,33.521,33.347,33.555,2025-08-22 05:15:00,0.034,-0.174,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,12.8833,12.8833,13.1333,9.95,30625.0,,,12.88,12.8985,13.569,0.0,0.0,0.0,0.0,13.079,13.244,13.343,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_1_raw_S4_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,32.713,32.517,32.713,2025-09-20 04:45:00,0.0,-0.196,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,9.05,9.05,21.55,6.8167,86100.0,,,12.838,13.4285,13.758,0.0,0.0,0.0,0.0,13.366,13.421,13.445,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_2_raw_S4_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,33.797,33.682,33.854,2025-09-20 05:45:00,0.057,-0.115,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,9.3,9.3,19.8,6.8167,86100.0,,,12.838,13.4285,13.758,0.0,0.0,0.0,0.0,13.366,13.421,13.445,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_3_raw_S4_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,2025-09-20 04:42:00,37.062,37.01,37.074,2025-09-20 07:30:00,0.012,-0.052,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,8.8,8.8,9.05,6.8167,86100.0,,,12.838,13.4285,13.758,0.0,0.0,0.0,0.0,13.366,13.421,13.445,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_1_raw_S4_B,B,1,6,2025-10-04 10:12:00,2025-10-04 17:06:00,2025-10-04 04:12:00,32.991,32.655,33.046,2025-10-04 04:45:00,0.055,-0.336,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,10.3,10.3,18.05,6.9,51800.0,,,12.873,12.94,13.682,0.0,0.0,0.0,0.0,13.49,13.541,13.591,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_2_raw_S4_B,B,2,12,2025-10-04 10:12:00,2025-10-04 17:06:00,2025-10-04 04:12:00,32.528,32.425,32.591,2025-10-04 04:30:00,0.063,-0.103,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,14.8,14.8,16.05,6.9,51800.0,,,12.873,12.94,13.682,0.0,0.0,0.0,0.0,13.49,13.541,13.591,0.0,0.0,0.0,0.0
False,False,False,False,2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_3_raw_S4_B,B,3,18,2025-10-04 10:12:00,2025-10-04 17:06:00,2025-10-04 04:12:00,34.302,34.191,34.302,2025-10-04 04:15:00,0.0,-0.111,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,10.05,10.05,10.3,6.9,51800.0,,,12.873,12.94,13.682,0.0,0.0,0.0,0.0,13.49,13.541,13.591,0.0,0.0,0.0,0.0
True,True,False,False,2026,S3_S4,east,S3,2026-06-27_S3_S4_dc68d0eb,VWC_3_raw_S3_B,B,3,18,2026-06-27 11:05:00,2026-06-27 16:34:00,2026-06-27 05:05:00,24.449,25.333,25.333,2026-06-27 11:00:00,0.884,0.884,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,15.1667,15.1667,15.4167,5.4833,33511.0,,,12.6,13.3495,13.513,0.0,0.0,0.0,0.0,13.275,13.3,13.318,0.0,0.0,0.0,0.0
True,True,False,False,2026,S3_S4,east,S4,2026-04-21_S3_S4_ed1ed131,VWC_1_raw_S4_B,B,1,6,2026-04-21 14:54:00,2026-04-22 08:52:00,2026-04-21 08:54:00,20.279,22.33,22.33,2026-04-21 14:45:00,2.051,2.051,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,13.6,13.6,17.6,17.9667,110850.0,,,13.348,13.4145,13.514,0.0,0.0,0.0,0.0,12.781,12.9725,13.708,0.0,0.0,0.0,0.0
True,True,False,False,2026,S3_S4,east,S4,2026-05-21_S3_S4_272f948e,VWC_1_raw_S4_B,B,1,6,2026-05-21 13:27:00,2026-05-21 19:54:00,2026-05-21 07:27:00,25.263,26.247,26.247,2026-05-21 13:15:00,0.984,0.984,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,9.3,9.3,19.3,6.45,59850.0,,,13.427,13.5025,13.858,0.0,0.0,0.0,0.0,13.07,13.4225,13.515,0.0,0.0,0.0,0.0
True,True,False,False,2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,VWC_1_raw_S4_B,B,1,6,2026-06-05 14:19:00,2026-06-05 20:47:00,2026-06-05 08:19:00,22.188,22.931,22.931,2026-06-05 14:15:00,0.743,0.743,0.5,0.0,precip_in,0.01,0.0,0.0,BattV_Min_S4_B,False,False,False,False,23.6833,23.6833,23.9333,6.4667,53900.0,,,13.235,13.309,13.443,0.0,0.0,0.0,0.0,12.989,13.2345,13.283,0.0,0.0,0.0,0.0
False,False,False,True,2026,S3_S4,east,S3,2026-07-24_S3_S4_d28f9731,VWC_1_raw_S3_B,B,1,6,2026-07-24 08:25:00,2026-07-24 15:43:00,2026-07-24 02:25:00,11.652,11.657,11.657,2026-07-24 08:00:00,0.005,0.005,0.5,0.75,precip_in,0.01,0.0,0.0,BattV_Min_S3_B,False,False,False,False,7.8333,7.8333,22.3333,7.3,34125.0,,,13.322,13.3585,13.481,0.0,0.0,0.0,0.0,13.146,13.245,13.312,0.0,0.0,0.0,0.0
